radar_id,interval_start_time,altitude_band,avg_u_speed,avg_v_speed,avg_bird_density,vertical_integrated_density,number_of_measurements
KBGM,2010-09-09 03:50:00+00,1,0.00000,0.00000,1.14622,1.60471,14
KBGM,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.10890,0.15247,14
KBOX,2010-09-09 03:50:00+00,1,0.83242,-11.63228,1.70906,2.39268,14
KBOX,2010-09-09 03:50:00+00,2,0.95880,-11.05405,0.26447,0.37026,14
KBUF,2010-09-09 03:50:00+00,1,0.00000,0.00000,16.08950,22.52530,14
KBUF,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.09288,0.13003,14
KCBW,2010-09-09 03:50:00+00,1,0.00000,0.00000,4.06562,5.69186,14
KCBW,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 03:50:00+00,1,12.00115,-13.65155,6.72800,9.41920,14
KCCX,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 03:50:00+00,1,0.00000,0.00000,12.80786,17.93100,14
KCXX,2010-09-09 03:50:00+00,2,0.00000,0.00000,8.38348,11.73687,14
KDOX,2010-09-09 03:50:00+00,1,5.79259,-14.02684,32.52881,45.54033,14
KDOX,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.15525,0.21735,14
KENX,2010-09-09 03:50:00+00,1,0.00000,0.00000,0.15154,0.21215,14
KENX,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 03:50:00+00,1,0.00000,0.00000,10.44241,14.61938,14
KGYX,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 03:50:00+00,1,-0.76723,-13.15483,32.14556,45.00378,14
KLWX,2010-09-09 03:50:00+00,2,17.08350,-9.35980,0.44035,0.61649,14
KOKX,2010-09-09 03:50:00+00,1,0.00000,0.00000,0.02871,0.04020,14
KOKX,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.04828,0.06759,14
KTYX,2010-09-09 03:50:00+00,1,0.00000,0.00000,0.15508,0.21711,14
KTYX,2010-09-09 03:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 03:55:00+00,1,0.00000,0.00000,3.56915,4.99681,14
KCBW,2010-09-09 03:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 03:55:00+00,1,0.00000,0.00000,19.26193,26.96670,14
KCXX,2010-09-09 03:55:00+00,2,0.00000,0.00000,10.92604,15.29645,14
KDIX,2010-09-09 03:55:00+00,1,14.06554,-9.85040,1.61573,2.26203,14
KDIX,2010-09-09 03:55:00+00,2,0.00000,0.00000,0.21375,0.29925,14
KDOX,2010-09-09 03:55:00+00,1,5.78446,-14.12825,33.21546,46.50165,14
KDOX,2010-09-09 03:55:00+00,2,0.00000,0.00000,0.16078,0.22509,14
KENX,2010-09-09 03:55:00+00,1,0.00000,0.00000,0.05842,0.08178,14
KENX,2010-09-09 03:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 03:55:00+00,1,0.00000,0.00000,11.48238,16.07533,14
KGYX,2010-09-09 03:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 03:55:00+00,1,0.00000,0.00000,0.05920,0.08288,14
KTYX,2010-09-09 03:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 04:00:00+00,1,0.00000,0.00000,0.50891,0.71248,14
KBGM,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.10164,0.14229,14
KBOX,2010-09-09 04:00:00+00,1,0.17368,-11.30534,1.36650,1.91310,14
KBOX,2010-09-09 04:00:00+00,2,-0.40925,-10.72850,0.39543,0.55360,14
KBUF,2010-09-09 04:00:00+00,1,0.00000,0.00000,19.30303,27.02424,14
KBUF,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.10504,0.14706,14
KCBW,2010-09-09 04:00:00+00,1,0.00000,0.00000,3.00155,4.20218,14
KCBW,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 04:00:00+00,1,11.15001,-14.34837,8.27964,11.59150,14
KCCX,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:00:00+00,1,0.00000,0.00000,26.29713,36.81598,14
KCXX,2010-09-09 04:00:00+00,2,0.00000,0.00000,10.69819,14.97747,14
KDOX,2010-09-09 04:00:00+00,1,5.70014,-14.16581,39.16962,54.83747,14
KDOX,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.17134,0.23988,14
KENX,2010-09-09 04:00:00+00,1,0.00000,0.00000,0.12511,0.17515,14
KENX,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:00:00+00,1,0.00000,0.00000,11.53800,16.15320,14
KGYX,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 04:00:00+00,1,-1.00623,-12.93027,28.77070,40.27899,14
KLWX,2010-09-09 04:00:00+00,2,17.53600,-9.24840,0.44186,0.61860,14
KOKX,2010-09-09 04:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KOKX,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.03628,0.05079,14
KTYX,2010-09-09 04:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 04:05:00+00,1,0.00000,0.00000,2.38978,3.34570,28
KCBW,2010-09-09 04:05:00+00,2,0.00000,0.00000,0.00000,0.00000,28
KCXX,2010-09-09 04:05:00+00,1,0.00000,0.00000,35.68274,49.95584,14
KCXX,2010-09-09 04:05:00+00,2,0.00000,0.00000,11.45973,16.04363,14
KDIX,2010-09-09 04:05:00+00,1,12.74255,-10.79187,1.44035,2.01649,14
KDIX,2010-09-09 04:05:00+00,2,0.00000,0.00000,0.21186,0.29660,14
KDOX,2010-09-09 04:05:00+00,1,4.73332,-14.76631,29.74267,41.63973,14
KDOX,2010-09-09 04:05:00+00,2,0.00000,0.00000,0.13716,0.19203,14
KENX,2010-09-09 04:05:00+00,1,0.00000,0.00000,0.36901,0.51662,14
KENX,2010-09-09 04:05:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:05:00+00,1,0.00000,0.00000,10.51476,14.72066,14
KGYX,2010-09-09 04:05:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:05:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:05:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 04:10:00+00,1,0.00000,0.00000,0.01662,0.02326,14
KBGM,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.17453,0.24434,14
KBOX,2010-09-09 04:10:00+00,1,-0.23107,-10.93012,1.08132,1.51385,14
KBOX,2010-09-09 04:10:00+00,2,-0.92423,-10.40703,0.48047,0.67266,14
KBUF,2010-09-09 04:10:00+00,1,0.00000,0.00000,16.49209,23.08892,14
KBUF,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.10479,0.14670,14
KCBW,2010-09-09 04:10:00+00,1,0.00000,0.00000,2.07325,2.90255,14
KCBW,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 04:10:00+00,1,10.69222,-14.47866,8.86109,12.40553,14
KCCX,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 04:10:00+00,1,9.08427,-13.10343,1.47970,2.07159,14
KDIX,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.18278,0.25589,14
KENX,2010-09-09 04:10:00+00,1,0.00000,0.00000,0.29076,0.40707,14
KENX,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:10:00+00,1,0.00000,0.00000,10.31425,14.43995,14
KGYX,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 04:10:00+00,1,2.40945,-11.74596,27.07622,37.90670,14
KLWX,2010-09-09 04:10:00+00,2,17.80850,-9.09670,0.41969,0.58756,14
KOKX,2010-09-09 04:10:00+00,1,0.00000,0.00000,0.02248,0.03147,14
KOKX,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.03855,0.05398,14
KTYX,2010-09-09 04:10:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 04:15:00+00,1,0.00000,0.00000,1.80157,2.52220,14
KCBW,2010-09-09 04:15:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:15:00+00,1,0.00000,0.00000,27.14864,38.00809,14
KCXX,2010-09-09 04:15:00+00,2,0.00000,0.00000,9.48084,13.27318,14
KDOX,2010-09-09 04:15:00+00,1,4.70249,-14.72288,29.27477,40.98468,14
KDOX,2010-09-09 04:15:00+00,2,0.00000,0.00000,0.14282,0.19995,14
KENX,2010-09-09 04:15:00+00,1,0.00000,0.00000,0.27864,0.39010,14
KENX,2010-09-09 04:15:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:15:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:15:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 04:20:00+00,1,0.00000,0.00000,0.03679,0.05150,14
KBGM,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.15293,0.21410,14
KBOX,2010-09-09 04:20:00+00,1,-0.53317,-10.33543,1.07537,1.50552,14
KBOX,2010-09-09 04:20:00+00,2,-1.38763,-10.20573,0.56517,0.79123,14
KBUF,2010-09-09 04:20:00+00,1,0.00000,0.00000,11.31468,15.84055,14
KBUF,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.09581,0.13414,14
KCBW,2010-09-09 04:20:00+00,1,0.00000,0.00000,1.75987,2.46381,14
KCBW,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 04:20:00+00,1,9.91556,-15.01041,7.67336,10.74270,14
KCCX,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:20:00+00,1,0.00000,0.00000,26.48025,37.07234,14
KCXX,2010-09-09 04:20:00+00,2,0.00000,0.00000,9.87193,13.82071,14
KDIX,2010-09-09 04:20:00+00,1,8.04409,-13.82696,1.91927,2.68698,14
KDIX,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.16131,0.22583,14
KDOX,2010-09-09 04:20:00+00,1,4.57636,-14.80138,27.70886,38.79241,14
KDOX,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.17044,0.23862,14
KGYX,2010-09-09 04:20:00+00,1,0.00000,0.00000,9.81234,13.73727,14
KGYX,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.00134,0.00188,14
KLWX,2010-09-09 04:20:00+00,1,2.23613,-11.47459,24.76573,34.67202,14
KLWX,2010-09-09 04:20:00+00,2,18.00140,-9.49790,0.38880,0.54432,14
KOKX,2010-09-09 04:20:00+00,1,0.00000,0.00000,0.03640,0.05097,14
KOKX,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.08341,0.11678,14
KTYX,2010-09-09 04:20:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:20:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 04:25:00+00,1,0.00000,0.00000,1.51235,2.11728,14
KCBW,2010-09-09 04:25:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 04:25:00+00,1,10.02634,-14.73795,6.61128,9.25579,14
KCCX,2010-09-09 04:25:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:25:00+00,1,0.00000,0.00000,23.46416,32.84982,14
KCXX,2010-09-09 04:25:00+00,2,0.00000,0.00000,3.69514,5.17319,14
KDOX,2010-09-09 04:25:00+00,1,5.58634,-14.30199,24.64975,34.50965,14
KDOX,2010-09-09 04:25:00+00,2,0.00000,0.00000,0.19219,0.26906,14
KENX,2010-09-09 04:25:00+00,1,0.00000,0.00000,0.16551,0.23172,14
KENX,2010-09-09 04:25:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:25:00+00,1,0.00000,0.00000,8.44092,11.81729,14
KGYX,2010-09-09 04:25:00+00,2,0.00000,0.00000,0.00091,0.00128,14
KTYX,2010-09-09 04:25:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:25:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 04:30:00+00,1,0.00000,0.00000,1.04568,1.46395,14
KBGM,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.26076,0.36506,14
KBOX,2010-09-09 04:30:00+00,1,-0.16617,-10.23750,0.58662,0.82127,14
KBOX,2010-09-09 04:30:00+00,2,-1.15225,-9.88140,0.22819,0.31947,14
KBUF,2010-09-09 04:30:00+00,1,0.00000,0.00000,8.91684,12.48358,14
KBUF,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.11112,0.15557,14
KCBW,2010-09-09 04:30:00+00,1,0.00000,0.00000,0.07419,0.10387,14
KCBW,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:30:00+00,1,0.00000,0.00000,5.35924,7.50294,14
KCXX,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 04:30:00+00,1,7.32429,-14.21714,2.97435,4.16410,14
KDIX,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.13321,0.18649,14
KENX,2010-09-09 04:30:00+00,1,0.00000,0.00000,0.38098,0.53338,14
KENX,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:30:00+00,1,0.00000,0.00000,6.77211,9.48095,14
KGYX,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.00003,0.00004,14
KLWX,2010-09-09 04:30:00+00,1,-3.04206,-11.96730,13.51417,18.91984,14
KLWX,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.16940,0.23716,14
KOKX,2010-09-09 04:30:00+00,1,6.41026,-10.71264,0.53303,0.74624,14
KOKX,2010-09-09 04:30:00+00,2,1.57610,-12.34420,0.43163,0.60428,14
KTYX,2010-09-09 04:30:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:30:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 04:35:00+00,1,0.00000,0.00000,1.34349,1.88089,14
KBGM,2010-09-09 04:35:00+00,2,0.00000,0.00000,0.24966,0.34952,14
KCBW,2010-09-09 04:35:00+00,1,0.00000,0.00000,0.06812,0.09537,28
KCBW,2010-09-09 04:35:00+00,2,0.00000,0.00000,0.00000,0.00000,28
KCCX,2010-09-09 04:35:00+00,1,9.08722,-15.19414,4.50875,6.31225,14
KCCX,2010-09-09 04:35:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:35:00+00,1,0.00000,0.00000,6.94114,9.71759,14
KCXX,2010-09-09 04:35:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDOX,2010-09-09 04:35:00+00,1,5.75340,-14.14781,10.59605,14.83447,14
KDOX,2010-09-09 04:35:00+00,2,0.00000,0.00000,0.11598,0.16237,14
KENX,2010-09-09 04:35:00+00,1,0.00000,0.00000,0.29697,0.41575,14
KENX,2010-09-09 04:35:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:35:00+00,1,0.00000,0.00000,6.31380,8.83932,14
KGYX,2010-09-09 04:35:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:35:00+00,1,0.00000,0.00000,0.02925,0.04095,14
KTYX,2010-09-09 04:35:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBOX,2010-09-09 04:40:00+00,1,0.43487,-10.14913,0.44213,0.61898,14
KBOX,2010-09-09 04:40:00+00,2,-0.76950,-9.67260,0.20843,0.29180,14
KBUF,2010-09-09 04:40:00+00,1,0.00000,0.00000,8.48734,11.88228,14
KBUF,2010-09-09 04:40:00+00,2,0.00000,0.00000,0.12136,0.16990,14
KCBW,2010-09-09 04:40:00+00,1,0.00000,0.00000,0.04771,0.06680,14
KCBW,2010-09-09 04:40:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 04:40:00+00,1,6.58621,-14.41316,3.90028,5.46039,14
KDIX,2010-09-09 04:40:00+00,2,0.00000,0.00000,0.11502,0.16102,14
KENX,2010-09-09 04:40:00+00,1,0.00000,0.00000,0.28246,0.39544,14
KENX,2010-09-09 04:40:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:40:00+00,1,0.00000,0.00000,5.89600,8.25440,14
KGYX,2010-09-09 04:40:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 04:40:00+00,1,-3.29182,-11.46502,11.16729,15.63421,14
KLWX,2010-09-09 04:40:00+00,2,0.00000,0.00000,0.13873,0.19422,14
KOKX,2010-09-09 04:40:00+00,1,7.20625,-10.66920,0.53676,0.75146,14
KOKX,2010-09-09 04:40:00+00,2,0.00000,0.00000,0.29984,0.41978,14
KBGM,2010-09-09 04:45:00+00,1,0.00000,0.00000,1.34002,1.87602,14
KBGM,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.16695,0.23373,14
KBOX,2010-09-09 04:45:00+00,1,-0.13050,-9.86895,0.39957,0.55939,14
KBOX,2010-09-09 04:45:00+00,2,-0.60000,-9.33640,0.18253,0.25554,14
KBUF,2010-09-09 04:45:00+00,1,0.00000,0.00000,9.47219,13.26107,14
KBUF,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.13914,0.19479,14
KCBW,2010-09-09 04:45:00+00,1,0.00000,0.00000,0.04323,0.06052,14
KCBW,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 04:45:00+00,1,7.43057,-15.45963,3.94282,5.51995,14
KCCX,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:45:00+00,1,0.00000,0.00000,5.53707,7.75190,14
KCXX,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDOX,2010-09-09 04:45:00+00,1,6.28260,-13.84554,7.21178,10.09650,14
KDOX,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.14025,0.19635,14
KENX,2010-09-09 04:45:00+00,1,0.00000,0.00000,0.17308,0.24231,14
KENX,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:45:00+00,1,0.00000,0.00000,6.03625,8.45075,14
KGYX,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:45:00+00,1,0.00000,0.00000,0.23847,0.33386,14
KTYX,2010-09-09 04:45:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 04:50:00+00,1,0.00000,0.00000,0.05549,0.07768,14
KCBW,2010-09-09 04:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:50:00+00,1,0.00000,0.00000,8.25758,11.56062,14
KCXX,2010-09-09 04:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 04:50:00+00,1,6.14420,-14.18156,3.87578,5.42609,14
KDIX,2010-09-09 04:50:00+00,2,0.00000,0.00000,0.10994,0.15391,14
KENX,2010-09-09 04:50:00+00,1,0.00000,0.00000,0.15962,0.22347,14
KENX,2010-09-09 04:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 04:50:00+00,1,-3.43637,-11.15978,9.48003,13.27204,14
KLWX,2010-09-09 04:50:00+00,2,0.00000,0.00000,0.12599,0.17638,14
KOKX,2010-09-09 04:50:00+00,1,8.31180,-10.19937,0.48855,0.68397,14
KOKX,2010-09-09 04:50:00+00,2,0.00000,0.00000,0.21324,0.29854,14
KTYX,2010-09-09 04:50:00+00,1,0.00000,0.00000,0.20043,0.28060,14
KTYX,2010-09-09 04:50:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 04:55:00+00,1,0.00000,0.00000,1.91297,2.67816,14
KBGM,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.19217,0.26904,14
KBOX,2010-09-09 04:55:00+00,1,0.83460,-10.03390,0.30738,0.43034,14
KBOX,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.08601,0.12041,14
KBUF,2010-09-09 04:55:00+00,1,0.00000,0.00000,11.82087,16.54922,14
KBUF,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.11665,0.16330,14
KCBW,2010-09-09 04:55:00+00,1,0.00000,0.00000,0.04020,0.05628,14
KCBW,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 04:55:00+00,1,7.27847,-15.10740,2.72938,3.82113,14
KCCX,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 04:55:00+00,1,0.00000,0.00000,7.20061,10.08085,14
KCXX,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDOX,2010-09-09 04:55:00+00,1,8.19158,-13.68525,4.23144,5.92402,14
KDOX,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.15884,0.22237,14
KENX,2010-09-09 04:55:00+00,1,0.00000,0.00000,0.31801,0.44521,14
KENX,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:55:00+00,1,0.00000,0.00000,5.49991,7.69987,14
KGYX,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:55:00+00,1,0.00000,0.00000,0.40103,0.56145,14
KTYX,2010-09-09 04:55:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 05:00:00+00,1,0.00000,0.00000,0.03691,0.05168,28
KCBW,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.00000,0.00000,28
KCXX,2010-09-09 05:00:00+00,1,0.00000,0.00000,7.62701,10.67782,14
KCXX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 05:00:00+00,1,5.94256,-13.91616,3.33006,4.66209,14
KDIX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.07617,0.10664,14
KGYX,2010-09-09 05:00:00+00,1,0.00000,0.00000,5.47527,7.66538,14
KGYX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 05:00:00+00,1,-3.45793,-10.88867,7.36099,10.30539,14
KLWX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.10962,0.15347,14
KOKX,2010-09-09 05:00:00+00,1,8.85617,-10.17740,0.51385,0.71939,14
KOKX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.18285,0.25600,14
KTYX,2010-09-09 05:00:00+00,1,0.00000,0.00000,0.36311,0.50835,14
KTYX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 05:05:00+00,1,0.00000,0.00000,2.17959,3.05143,14
KBGM,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.11819,0.16547,14
KBOX,2010-09-09 05:05:00+00,1,1.14350,-10.39800,0.30867,0.43214,14
KBOX,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.03006,0.04209,14
KBUF,2010-09-09 05:05:00+00,1,0.00000,0.00000,13.36022,18.70430,14
KBUF,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.10861,0.15205,14
KCBW,2010-09-09 05:05:00+00,1,0.00000,0.00000,0.02965,0.04152,14
KCBW,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 05:05:00+00,1,6.44210,-14.91550,1.58533,2.21946,14
KCCX,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.00008,0.00011,14
KCXX,2010-09-09 05:05:00+00,1,0.00000,0.00000,7.71832,10.80565,14
KCXX,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDOX,2010-09-09 05:05:00+00,1,10.78705,-13.59227,2.58504,3.61906,14
KDOX,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.10691,0.14967,14
KENX,2010-09-09 05:05:00+00,1,0.00000,0.00000,0.31013,0.43419,14
KENX,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 05:05:00+00,1,0.00000,0.00000,4.45337,6.23472,14
KGYX,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 05:05:00+00,1,0.00000,0.00000,0.06717,0.09404,14
KTYX,2010-09-09 05:05:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 05:10:00+00,1,0.00000,0.00000,0.01964,0.02749,14
KCBW,2010-09-09 05:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 05:10:00+00,1,0.00000,0.00000,7.51205,10.51687,14
KCXX,2010-09-09 05:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 05:10:00+00,1,5.81864,-13.75394,2.82067,3.94894,14
KDIX,2010-09-09 05:10:00+00,2,0.00000,0.00000,0.04594,0.06431,14
KENX,2010-09-09 05:10:00+00,1,0.00000,0.00000,0.28807,0.40330,14
KENX,2010-09-09 05:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 05:10:00+00,1,0.00000,0.00000,4.33993,6.07591,14
KGYX,2010-09-09 05:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 05:10:00+00,1,-3.47107,-10.61905,7.50967,10.51353,14
KLWX,2010-09-09 05:10:00+00,2,0.00000,0.00000,0.10013,0.14018,14
KOKX,2010-09-09 05:10:00+00,1,9.40413,-9.88720,0.46860,0.65604,14
KOKX,2010-09-09 05:10:00+00,2,0.00000,0.00000,0.17145,0.24003,14
KTYX,2010-09-09 05:10:00+00,1,0.00000,0.00000,0.01128,0.01579,14
KTYX,2010-09-09 05:10:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 05:15:00+00,1,0.00000,0.00000,1.72238,2.41133,14
KBGM,2010-09-09 05:15:00+00,2,0.00000,0.00000,0.10901,0.15261,14
KBOX,2010-09-09 05:15:00+00,1,0.00000,0.00000,0.23235,0.32529,14
KBOX,2010-09-09 05:15:00+00,2,0.00000,0.00000,0.01360,0.01904,14
KBUF,2010-09-09 05:15:00+00,1,0.00000,0.00000,12.12429,16.97400,14
KBUF,2010-09-09 05:15:00+00,2,0.00000,0.00000,0.09530,0.13342,14
KCBW,2010-09-09 05:15:00+00,1,0.00000,0.00000,0.03238,0.04534,14
KCBW,2010-09-09 05:15:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 05:15:00+00,1,6.72095,-14.49840,1.26201,1.76681,14
KCCX,2010-09-09 05:15:00+00,2,0.00000,0.00000,0.00441,0.00618,14
KDOX,2010-09-09 05:15:00+00,1,11.29206,-13.39019,1.76911,2.47675,14
